Order Date,Sold To Number,Sold To,Order Number,Line Number,Stocking Type - STKT,2nd Item Number,Concatenation Description ,Quantity Shipped,Extended Price,Hold Orders Code - HOLD
9/16/2021,142209,MIDDLETOWN FITNESS & CYCLING,383179,1.000,K,00-104-22-53-70,RLT STEEL 4-STAR MY22 - 53CM - - EMERALD GREEN,1,"2,639.34",
9/17/2021,136644,BLUE MOUNTAIN BIKES,383195,5.000,K,04-939-22-05-10,RIP RDO 3-STAR MY22 - LG - SIL - VER/BAJA BLUE - 29,1,"3,719.40",
9/17/2021,136644,BLUE MOUNTAIN BIKES,383195,6.000,K,04-939-22-05-20,RIP RDO 3-STAR MY22 - LG - SAT - IN CARBON - 29,1,"3,719.40",
9/17/2021,136644,BLUE MOUNTAIN BIKES,383195,7.000,K,04-939-22-04-10,RIP RDO 3-STAR MY22 - MD - SIL - VER/BAJA BLUE - 29,1,"3,719.40",
9/17/2021,136644,BLUE MOUNTAIN BIKES,383195,8.000,K,04-939-22-04-20,RIP RDO 3-STAR MY22 - MD - SAT - IN CARBON - 29,1,"3,719.40",
9/17/2021,136644,BLUE MOUNTAIN BIKES,383195,9.000,K,04-939-22-06-20,RIP RDO 3-STAR MY22 - XL - SAT - IN CARBON - 29,1,"3,719.40",
9/17/2021,136644,BLUE MOUNTAIN BIKES,383195,11.000,K,04-639-22-04-15,JET RDO 3-STAR MY22 - MD - MAG - NETIC GREY,1,"3,539.40",
9/17/2021,136644,BLUE MOUNTAIN BIKES,383195,12.000,K,04-639-22-04-70,JET RDO 3-STAR MY22 - MD - EME - RALD GREEN,1,"3,539.40",
9/17/2021,136644,BLUE MOUNTAIN BIKES,383195,13.000,K,04-639-22-03-70,JET RDO 3-STAR MY22 - SM - EME - RALD GREEN,2,"7,078.80",
9/17/2021,136644,BLUE MOUNTAIN BIKES,383195,16.000,K,03-520-22-03-10,AIR 2-STAR MY22 - SM - SILVER/ - BAJA BLUE,2,"2,398.80",
9/17/2021,136644,BLUE MOUNTAIN BIKES,383195,17.000,K,03-520-22-04-10,AIR 2-STAR MY22 - MD - SILVER/ - BAJA BLUE,2,"2,398.80",
9/17/2021,136644,BLUE MOUNTAIN BIKES,383195,18.000,K,03-520-22-05-10,AIR 2-STAR MY22 - LG - SILVER/ - BAJA BLUE,2,"2,398.80",
9/17/2021,136644,BLUE MOUNTAIN BIKES,383195,19.000,K,03-520-22-06-10,AIR 2-STAR MY22 - XL - SILVER/ - BAJA BLUE,2,"2,398.80",
9/20/2021,129029,BG PARTNERS BILLING,383487,3.000,K,03-739-22-04-65,AIR RDO 3-STAR MY22 - MD - SAN - D/ORANGE,1,"2,174.50",C1
9/21/2021,128702,BIKE BLING,384626,1.000,K,03-531-22-06-10,AIR 3-STAR SS LTD MY22 - XL - - SILVER/BAJA BLUE,1,"1,264.45",C1
9/23/2021,129029,BG PARTNERS BILLING,384306,3.000,K,04-740-22-04-15,RKT RDO RS 4-STAR MY22 - MD - - GREY/ORANGE,1,"3,199.50",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,56.000,K,04-239-22-04-20,WFO RDO 3-STAR MY22 - MD - FAD - E TO BLACK,1,"3,574.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,57.000,K,04-239-22-05-20,WFO RDO 3-STAR MY22 - LG - FAD - E TO BLACK,1,"3,574.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,58.000,K,04-249-22-03-20,WFO RDO 4-STAR MY22 - SM - FAD - E TO BLACK,1,"4,124.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,59.000,K,04-249-22-04-20,WFO RDO 4-STAR MY22 - MD - FAD - E TO BLACK,1,"4,124.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,60.000,K,04-249-22-05-20,WFO RDO 4-STAR MY22 - LG - FAD - E TO BLACK,1,"4,124.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,61.000,K,00-803-22-47-15,RLT RDO 3-STAR MY22 - 47CM - A - VALANCHE GREY/SLATE,1,"2,165.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,62.000,K,00-803-22-47-40,RLT RDO 3-STAR MY22 - 47CM - B - LOOD RED,1,"2,165.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,63.000,K,00-803-22-50-15,RLT RDO 3-STAR MY22 - 50CM - A - VALANCHE GREY/SLATE,1,"2,165.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,64.000,K,00-803-22-50-40,RLT RDO 3-STAR MY22 - 50CM - B - LOOD RED,1,"2,165.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,65.000,K,00-803-22-53-15,RLT RDO 3-STAR MY22 - 53CM - A - VALANCHE GREY/SLATE,1,"2,165.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,66.000,K,00-803-22-53-40,RLT RDO 3-STAR MY22 - 53CM - B - LOOD RED,1,"2,165.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,67.000,K,00-803-22-56-15,RLT RDO 3-STAR MY22 - 56CM - A - VALANCHE GREY/SLATE,1,"2,165.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,68.000,K,00-803-22-56-40,RLT RDO 3-STAR MY22 - 56CM - B - LOOD RED,1,"2,165.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,69.000,K,00-803-22-59-15,RLT RDO 3-STAR MY22 - 59CM - A - VALANCHE GREY/SLATE,1,"2,165.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,70.000,K,00-803-22-59-40,RLT RDO 3-STAR MY22 - 59CM - B - LOOD RED,1,"2,165.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,71.000,K,00-803-22-62-15,RLT RDO 3-STAR MY22 - 62CM - A - VALANCHE GREY/SLATE,1,"2,165.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,72.000,K,00-803-22-62-40,RLT RDO 3-STAR MY22 - 62CM - B - LOOD RED,1,"2,165.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,1.000,K,03-520-22-03-10,AIR 2-STAR MY22 - SM - SILVER/ - BAJA BLUE,1,"1,099.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,2.000,K,03-520-22-04-10,AIR 2-STAR MY22 - MD - SILVER/ - BAJA BLUE,1,"1,099.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,3.000,K,03-520-22-04-10,AIR 2-STAR MY22 - MD - SILVER/ - BAJA BLUE,1,"1,099.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,4.000,K,03-520-22-05-10,AIR 2-STAR MY22 - LG - SILVER/ - BAJA BLUE,1,"1,099.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,5.000,K,03-520-22-05-10,AIR 2-STAR MY22 - LG - SILVER/ - BAJA BLUE,1,"1,099.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,6.000,K,03-520-22-06-10,AIR 2-STAR MY22 - XL - SILVER/ - BAJA BLUE,1,"1,099.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,7.000,K,03-520-22-06-10,AIR 2-STAR MY22 - XL - SILVER/ - BAJA BLUE,1,"1,099.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,8.000,K,04-649-22-03-15,JET RDO 4-STAR MY22 - SM - MAG - NETIC GREY,1,"3,739.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,9.000,K,04-649-22-03-70,JET RDO 4-STAR MY22 - SM - EME - RALD GREEN,1,"3,739.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,10.000,K,04-649-22-04-15,JET RDO 4-STAR MY22 - MD - MAG - NETIC GREY,1,"3,739.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,11.000,K,04-649-22-04-70,JET RDO 4-STAR MY22 - MD - EME - RALD GREEN,1,"3,739.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,12.000,K,04-649-22-05-15,JET RDO 4-STAR MY22 - LG - MAG - NETIC GREY,1,"3,739.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,13.000,K,04-649-22-05-70,JET RDO 4-STAR MY22 - LG - EME - RALD GREEN,1,"3,739.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,14.000,K,04-649-22-06-15,JET RDO 4-STAR MY22 - XL - MAG - NETIC GREY,1,"3,739.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,15.000,K,04-649-22-06-70,JET RDO 4-STAR MY22 - XL - EME - RALD GREEN,1,"3,739.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,20.000,K,04-249-22-05-20,WFO RDO 4-STAR MY22 - LG - FAD - E TO BLACK,1,"4,124.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,22.000,K,04-949-22-04-20,RIP RDO 4-STAR MY22 - MD - SAT - IN CARBON - 29,1,"3,904.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,23.000,K,04-949-22-05-20,RIP RDO 4-STAR MY22 - LG - SAT - IN CARBON - 29,1,"3,904.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,24.000,K,04-949-22-05-20,RIP RDO 4-STAR MY22 - LG - SAT - IN CARBON - 29,1,"3,904.45",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,25.000,K,00-003-22-47-80,RLT 3-STAR MY22 - 47CM - AZURE - BLUE,1,"1,652.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,26.000,K,00-003-22-47-80,RLT 3-STAR MY22 - 47CM - AZURE - BLUE,1,"1,652.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,27.000,K,00-003-22-50-80,RLT 3-STAR MY22 - 50CM - AZURE - BLUE,1,"1,652.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,28.000,K,00-003-22-50-80,RLT 3-STAR MY22 - 50CM - AZURE - BLUE,1,"1,652.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,29.000,K,00-003-22-53-80,RLT 3-STAR MY22 - 53CM - AZURE - BLUE,1,"1,652.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,30.000,K,00-003-22-53-80,RLT 3-STAR MY22 - 53CM - AZURE - BLUE,1,"1,652.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,31.000,K,00-003-22-56-80,RLT 3-STAR MY22 - 56CM - AZURE - BLUE,1,"1,652.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,32.000,K,00-003-22-56-80,RLT 3-STAR MY22 - 56CM - AZURE - BLUE,1,"1,652.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,33.000,K,00-003-22-59-80,RLT 3-STAR MY22 - 59CM - AZURE - BLUE,1,"1,652.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,34.000,K,00-003-22-59-80,RLT 3-STAR MY22 - 59CM - AZURE - BLUE,1,"1,652.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,35.000,K,00-003-22-62-80,RLT 3-STAR MY22 - 62CM - AZURE - BLUE,1,"1,652.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,36.000,K,00-003-22-62-80,RLT 3-STAR MY22 - 62CM - AZURE - BLUE,1,"1,652.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,53.000,K,00-804-22-59-40,RLT RDO 4-STAR MY22 - 59CM - - BLOOD RED,1,"2,450.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,49.000,K,00-804-22-47-40,RLT RDO 4-STAR MY22 - 47CM - - BLOOD RED,1,"2,450.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,50.000,K,00-804-22-50-40,RLT RDO 4-STAR MY22 - 50CM - - BLOOD RED,1,"2,450.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,51.000,K,00-804-22-53-40,RLT RDO 4-STAR MY22 - 53CM - - BLOOD RED,1,"2,450.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,52.000,K,00-804-22-56-40,RLT RDO 4-STAR MY22 - 56CM - - BLOOD RED,1,"2,450.43",C1
9/24/2021,136693,ONE STAR BICYCLES,403949,54.000,K,00-804-22-62-40,RLT RDO 4-STAR MY22 - 62CM - - BLOOD RED,1,"2,450.43",C1
9/24/2021,129092,GRANADA CYCLERY,386674,1.000,K,04-629-22-05-70,JET RDO 2-STAR MY22 - LG - EME - RALD GREEN,1,"2,759.40",C1
9/24/2021,129092,GRANADA CYCLERY,386674,3.000,K,04-929-22-04-10,RIP RDO 2-STAR MY22 - MD - SIL - VER/BAJA BLUE - 29,1,"2,879.40",C1
9/24/2021,129092,GRANADA CYCLERY,386674,4.000,K,04-939-22-05-20,RIP RDO 3-STAR MY22 - LG - SAT - IN CARBON - 29,1,"3,719.40",C1
9/24/2021,129092,GRANADA CYCLERY,386674,5.000,K,00-802-22-50-15,RLT RDO 2-STAR MY22 - 50CM - - AVALANCHE GREY/SLATE,1,"2,045.38",C1
9/24/2021,129092,GRANADA CYCLERY,386674,6.000,K,00-802-22-53-15,RLT RDO 2-STAR MY22 - 53CM - - AVALANCHE GREY/SLATE,1,"2,045.38",C1
9/24/2021,129092,GRANADA CYCLERY,386674,7.000,K,00-802-22-56-15,RLT RDO 2-STAR MY22 - 56CM - - AVALANCHE GREY/SLATE,1,"2,045.38",C1
9/24/2021,129092,GRANADA CYCLERY,386674,8.000,K,00-802-22-59-15,RLT RDO 2-STAR MY22 - 59CM - - AVALANCHE GREY/SLATE,1,"2,045.38",C1
9/24/2021,129092,GRANADA CYCLERY,386674,9.000,K,00-807-22-53-40,RLT RDO 3-STAR AXS LTD MY22 - - 53CM - BLOOD RED,1,"2,789.38",C1
9/24/2021,129092,GRANADA CYCLERY,386674,10.000,K,00-807-22-56-40,RLT RDO 3-STAR AXS LTD MY22 - - 56CM - BLOOD RED,1,"2,789.38",C1
9/24/2021,129092,GRANADA CYCLERY,386674,11.000,K,00-807-22-59-40,RLT RDO 3-STAR AXS LTD MY22 - - 59CM - BLOOD RED,1,"2,789.38",C1
9/24/2021,129092,GRANADA CYCLERY,386674,12.000,K,00-107-22-53-20,RLT STEEL 3-STAR AXS LTD MY22 - -  53CM - BLACK/BRONZE,1,"2,603.38",C1
9/24/2021,129092,GRANADA CYCLERY,386674,16.000,K,00-103-22-59-20,RLT STEEL 3-STAR MY22 - 59CM - - BLACK/BRONZE,1,"2,107.38",C1
9/27/2021,136708,THE BIKE SURGEON OF CARBONDALE,404707,1.000,K,03-520-22-03-10,AIR 2-STAR MY22 - SM - SILVER/ - BAJA BLUE,1,"1,299.35",C1
9/27/2021,136708,THE BIKE SURGEON OF CARBONDALE,404707,2.000,K,03-520-22-03-10,AIR 2-STAR MY22 - SM - SILVER/ - BAJA BLUE,1,"1,299.35",C1
9/27/2021,136708,THE BIKE SURGEON OF CARBONDALE,404707,3.000,K,03-520-22-04-10,AIR 2-STAR MY22 - MD - SILVER/ - BAJA BLUE,1,"1,299.35",C1
9/27/2021,136708,THE BIKE SURGEON OF CARBONDALE,404707,4.000,K,03-520-22-04-10,AIR 2-STAR MY22 - MD - SILVER/ - BAJA BLUE,1,"1,299.35",C1
9/27/2021,136708,THE BIKE SURGEON OF CARBONDALE,404707,5.000,K,03-520-22-05-10,AIR 2-STAR MY22 - LG - SILVER/ - BAJA BLUE,1,"1,299.35",C1
9/27/2021,136708,THE BIKE SURGEON OF CARBONDALE,404707,6.000,K,03-520-22-06-10,AIR 2-STAR MY22 - XL - SILVER/ - BAJA BLUE,1,"1,299.35",C1
9/27/2021,136708,THE BIKE SURGEON OF CARBONDALE,404707,7.000,K,00-107-22-50-20,RLT STEEL 3-STAR AXS LTD MY22 - -  50CM - BLACK/BRONZE,1,"2,771.34",C1
9/27/2021,136708,THE BIKE SURGEON OF CARBONDALE,404707,8.000,K,00-107-22-53-20,RLT STEEL 3-STAR AXS LTD MY22 - -  53CM - BLACK/BRONZE,1,"2,771.34",C1
9/27/2021,136708,THE BIKE SURGEON OF CARBONDALE,404707,9.000,K,03-129-22-04-20,SIR 2-STAR MY22 - MD - CEMENT/ - BLACK/COPPER,1,"1,819.35",C1
9/27/2021,128570,BIKE TECH,384662,6.000,K,00-804-22-53-40,RLT RDO 4-STAR MY22 - 53CM - - BLOOD RED,1,"2,665.38",
9/27/2021,128570,BIKE TECH,384662,1.000,K,03-520-22-03-10,AIR 2-STAR MY22 - SM - SILVER/ - BAJA BLUE,1,"1,199.40",
9/27/2021,128570,BIKE TECH,384662,2.000,K,03-520-22-04-10,AIR 2-STAR MY22 - MD - SILVER/ - BAJA BLUE,2,"2,398.80",
9/27/2021,128570,BIKE TECH,384662,3.000,K,03-520-22-05-10,AIR 2-STAR MY22 - LG - SILVER/ - BAJA BLUE,2,"2,398.80",
9/27/2021,128570,BIKE TECH,384662,4.000,K,03-520-22-06-10,AIR 2-STAR MY22 - XL - SILVER/ - BAJA BLUE,1,"1,199.40",
9/27/2021,128570,BIKE TECH,384662,5.000,K,03-129-22-05-20,SIR 2-STAR MY22 - LG - CEMENT/ - BLACK/COPPER,1,"1,679.40",
9/27/2021,148429,IMPALA BICYCLES LTD. (BILLING),393705,78.000,K,03-520-22-03-10,AIR 2-STAR MY22 - SM - SILVER/ - BAJA BLUE,1,"1,226.38",
9/27/2021,148429,IMPALA BICYCLES LTD. (BILLING),393705,79.000,K,03-520-22-03-10,AIR 2-STAR MY22 - SM - SILVER/ - BAJA BLUE,1,"1,226.38",
9/27/2021,148429,IMPALA BICYCLES LTD. (BILLING),393705,36.000,K,03-729-22-05-65,AIR RDO 2-STAR MY22 - LG - SAN - D/ORANGE,1,"1,863.88",
9/27/2021,148429,IMPALA BICYCLES LTD. (BILLING),393705,37.000,K,03-729-22-05-20,AIR RDO 2-STAR MY22 - LG - SAT - IN CARBON/SILVER,1,"1,863.88",
9/27/2021,148429,IMPALA BICYCLES LTD. (BILLING),393705,38.000,K,03-729-22-04-65,AIR RDO 2-STAR MY22 - MD - SAN - D/ORANGE,1,"1,863.88",
9/27/2021,148429,IMPALA BICYCLES LTD. (BILLING),393705,39.000,K,03-729-22-04-20,AIR RDO 2-STAR MY22 - MD - SAT - IN CARBON/SILVER,1,"1,863.88",
9/27/2021,148429,IMPALA BICYCLES LTD. (BILLING),393705,40.000,K,03-729-22-03-65,AIR RDO 2-STAR MY22 - SM - SAN - D/ORANGE,1,"1,863.88",
9/27/2021,148429,IMPALA BICYCLES LTD. (BILLING),393705,41.000,K,04-629-22-04-15,JET RDO 2-STAR MY22 - MD - MAG - NETIC GREY,1,"2,858.28",
9/27/2021,148429,IMPALA BICYCLES LTD. (BILLING),393705,42.000,K,04-629-22-05-15,JET RDO 2-STAR MY22 - LG - MAG - NETIC GREY,1,"2,858.28",
9/27/2021,148429,IMPALA BICYCLES LTD. (BILLING),393705,43.000,K,04-629-22-03-70,JET RDO 2-STAR MY22 - SM - EME - RALD GREEN,3,"8,574.84",
9/27/2021,148429,IMPALA BICYCLES LTD. (BILLING),393705,44.000,K,04-629-22-04-70,JET RDO 2-STAR MY22 - MD - EME - RALD GREEN,5,"14,291.39",
9/27/2021,148429,IMPALA BICYCLES LTD. (BILLING),393705,45.000,K,04-629-22-05-70,JET RDO 2-STAR MY22 - LG - EME - RALD GREEN,4,"11,433.11",
9/27/2021,148429,IMPALA BICYCLES LTD. (BILLING),393705,46.000,K,04-639-22-03-70,JET RDO 3-STAR MY22 - SM - EME - RALD GREEN,1,"3,666.23",
9/27/2021,148429,IMPALA BICYCLES LTD. (BILLING),393705,49.000,K,04-729-22-05-25,RKT RDO 2-STAR MY22 - LG - SAT - IN CARBON/MAGNETIC GREY,1,"2,609.68",
9/27/2021,148429,IMPALA BICYCLES LTD. (BILLING),393705,50.000,K,04-629-22-06-15,JET RDO 2-STAR MY22 - XL - MAG - NETIC GREY,2,"5,716.56",
9/27/2021,148429,IMPALA BICYCLES LTD. (BILLING),393705,51.000,K,04-729-22-04-15,RKT RDO 2-STAR MY22 - MD - GRE - Y/ORANGE,1,"2,609.68",
9/27/2021,148429,IMPALA BICYCLES LTD. (BILLING),393705,52.000,K,04-729-22-04-25,RKT RDO 2-STAR MY22 - MD - SAT - IN CARBON/MAGNETIC GREY,1,"2,609.68",
9/27/2021,148429,IMPALA BICYCLES LTD. (BILLING),393705,53.000,K,04-729-22-03-15,RKT RDO 2-STAR MY22 - SM - GRE - Y/ORANGE,1,"2,609.68",
9/27/2021,148429,IMPALA BICYCLES LTD. (BILLING),393705,56.000,K,00-002-22-50-80,RLT 2-STAR MY22 - 50CM - AZURE - BLUE,1,"1,674.02",
9/27/2021,148429,IMPALA BICYCLES LTD. (BILLING),393705,57.000,K,00-002-22-53-80,RLT 2-STAR MY22 - 53CM - AZURE - BLUE,1,"1,674.02",
9/27/2021,148429,IMPALA BICYCLES LTD. (BILLING),393705,58.000,K,00-002-22-56-80,RLT 2-STAR MY22 - 56CM - AZURE - BLUE,1,"1,674.02",
9/28/2021,128558,ADRENALINE BIKES,384770,1.000,K,00-104-22-50-20,RLT STEEL 4-STAR MY22 - 50CM - - BLACK/BRONZE,2,"4,958.76",C1
9/28/2021,128558,ADRENALINE BIKES,384770,2.000,K,00-104-22-56-20,RLT STEEL 4-STAR MY22 - 56CM - - BLACK/BRONZE,2,"4,958.76",C1
9/28/2021,128558,ADRENALINE BIKES,384770,3.000,K,04-629-22-04-70,JET RDO 2-STAR MY22 - MD - EME - RALD GREEN,1,"2,759.40",C1
9/28/2021,128558,ADRENALINE BIKES,384770,4.000,K,04-629-22-04-15,JET RDO 2-STAR MY22 - MD - MAG - NETIC GREY,1,"2,759.40",C1
9/28/2021,128558,ADRENALINE BIKES,384770,5.000,K,04-639-22-04-15,JET RDO 3-STAR MY22 - MD - MAG - NETIC GREY,1,"3,539.40",C1
9/28/2021,128668,BIKESPORT,384766,24.000,K,04-929-22-05-10,RIP RDO 2-STAR MY22 - LG - SIL - VER/BAJA BLUE - 29,1,"3,119.35",
9/28/2021,129284,SPEEDWAY CYCLES BILL,384739,3.000,K,04-639-22-03-70,JET RDO 3-STAR MY22 - SM - EME - RALD GREEN,1,"3,834.35",
9/28/2021,128668,BIKESPORT,384766,25.000,K,04-629-22-04-15,JET RDO 2-STAR MY22 - MD - MAG - NETIC GREY,1,"2,989.35",
9/28/2021,128668,BIKESPORT,384766,26.000,K,04-629-22-04-70,JET RDO 2-STAR MY22 - MD - EME - RALD GREEN,1,"2,989.35",
9/28/2021,128668,BIKESPORT,384766,27.000,K,04-639-22-05-15,JET RDO 3-STAR MY22 - LG - MAG - NETIC GREY,1,"3,834.35",
9/28/2021,128668,BIKESPORT,384766,28.000,K,04-639-22-05-70,JET RDO 3-STAR MY22 - LG - EME - RALD GREEN,1,"3,834.35",
9/28/2021,128668,BIKESPORT,384766,29.000,K,04-729-22-04-15,RKT RDO 2-STAR MY22 - MD - GRE - Y/ORANGE,1,"2,729.35",
9/28/2021,128668,BIKESPORT,384766,30.000,K,04-729-22-04-25,RKT RDO 2-STAR MY22 - MD - SAT - IN CARBON/MAGNETIC GREY,1,"2,729.35",
9/28/2021,128668,BIKESPORT,384766,31.000,K,04-729-22-05-15,RKT RDO 2-STAR MY22 - LG - GRE - Y/ORANGE,1,"2,729.35",
9/28/2021,128668,BIKESPORT,384766,32.000,K,04-729-22-05-25,RKT RDO 2-STAR MY22 - LG - SAT - IN CARBON/MAGNETIC GREY,1,"2,729.35",
9/28/2021,128668,BIKESPORT,384766,33.000,K,04-729-22-05-25,RKT RDO 2-STAR MY22 - LG - SAT - IN CARBON/MAGNETIC GREY,1,"2,729.35",
